text,label
Expert in Cloud SQL Python AI Python with 1 month experience,1
Expert in React Cloud Python AI ML with 1 month experience,1
Software Engineer with 3 years experience in React and Node. Worked on real-world projects and APIs.,0
Knows SQL AI Java AWS React SQL React with no real experience,1
Worked on machine learning projects using 5 and Docker with AWS years experience.,0
Software Engineer with 5 years experience in Node and Node. Worked on real-world projects and APIs.,0
Expert in SQL AI Python Cloud Node with 1 month experience,1
Backend developer with 2 years experience using AI and databases like AI.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in Python ML Node Node AWS with 1 month experience,1
Knows AWS Python Python SQL Java Cloud AI with no real experience,1
Fresher but expert in Docker Node AWS React SQL,1
Developed applications using 2 and Cloud for React years with strong problem solving.,0
Expert in Python Java Node Cloud Docker with 1 month experience,1
Software Engineer with 5 years experience in AWS and Python. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 4 and React with AI years experience.,0
Knows ML Java Python Docker React Java AWS with no real experience,1
Developed applications using 2 and ML for Docker years with strong problem solving.,0
Fresher but expert in Java Cloud React React Java,1
Worked on machine learning projects using 1 and AI with React years experience.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 5 years experience using Java and databases like Node.,0
Knows Docker React AI SQL React Cloud Python with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Backend developer with 2 years experience using ML and databases like ML.,0
Fresher but expert in AI Node AWS React AI,1
Expert in Node ML Docker React AI with 1 month experience,1
Worked on machine learning projects using 2 and ML with Docker years experience.,0
Expert in Java AWS React Java Java with 1 month experience,1
Software Engineer with 1 years experience in Python and AI. Worked on real-world projects and APIs.,0
Backend developer with 5 years experience using ML and databases like ML.,0
Expert in AI Docker Python Python ML with 1 month experience,1
Expert in AWS ML SQL Java Python with 1 month experience,1
Fresher but expert in Node SQL Node SQL Java,1
Worked on machine learning projects using 1 and AWS with React years experience.,0
Software Engineer with 5 years experience in AI and SQL. Worked on real-world projects and APIs.,0
Fresher but expert in React AI ML Docker Node,1
Worked on machine learning projects using 2 and Docker with AI years experience.,0
Worked on machine learning projects using 5 and React with Python years experience.,0
Knows AWS Java ML Python Python SQL Java with no real experience,1
Frontend developer skilled in 1 and AI with ML years of experience.,0
Fresher but expert in Python Cloud React Java AWS,1
Backend developer with 5 years experience using AWS and databases like AI.,0
Master in AWS Node ML React AWS ML in 2 weeks,1
Developed applications using 5 and Python for AWS years with strong problem solving.,0
Worked on machine learning projects using 2 and Python with Docker years experience.,0
Expert in Java Node Cloud Python Python with 1 month experience,1
Software Engineer with 1 years experience in React and ML. Worked on real-world projects and APIs.,0
Frontend developer skilled in 4 and Node with AWS years of experience.,0
Knows SQL Cloud Cloud Cloud Cloud SQL React with no real experience,1
Backend developer with 5 years experience using Docker and databases like SQL.,0
Backend developer with 4 years experience using Cloud and databases like Cloud.,0
Worked on machine learning projects using 2 and Python with Docker years experience.,0
Worked on machine learning projects using 4 and AWS with AI years experience.,0
Worked on machine learning projects using 1 and React with Docker years experience.,0
Worked on machine learning projects using 4 and Node with AI years experience.,0
Expert in SQL SQL Cloud Java Node with 1 month experience,1
Developed applications using 4 and AWS for AI years with strong problem solving.,0
Expert in Cloud Node AI Python AWS with 1 month experience,1
Fresher but expert in AWS Java Java Docker ML,1
Frontend developer skilled in 3 and Docker with Node years of experience.,0
Knows Docker Node Python AI ML ML Java with no real experience,1
Frontend developer skilled in 2 and Docker with AWS years of experience.,0
Worked on machine learning projects using 2 and AI with Docker years experience.,0
Fresher but expert in Docker ML ML AI Cloud,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Knows Python ML Java Java AWS AI AWS with no real experience,1
Expert in Node Cloud Python Docker Java with 1 month experience,1
Frontend developer skilled in 2 and AWS with AWS years of experience.,0
Developed applications using 2 and AI for AI years with strong problem solving.,0
Fresher but expert in Docker Docker Node ML AWS,1
Fresher but expert in Cloud AI Cloud Node ML,1
Software Engineer with 4 years experience in SQL and SQL. Worked on real-world projects and APIs.,0
Developed applications using 1 and SQL for Node years with strong problem solving.,0
Worked on machine learning projects using 4 and Node with Python years experience.,0
Software Engineer with 4 years experience in SQL and React. Worked on real-world projects and APIs.,0
Backend developer with 3 years experience using AWS and databases like Node.,0
Worked on machine learning projects using 1 and ML with SQL years experience.,0
Fresher but expert in Node Node Python SQL Java,1
Worked on machine learning projects using 5 and Node with Node years experience.,0
Developed applications using 5 and Java for AWS years with strong problem solving.,0
Software Engineer with 2 years experience in React and SQL. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 2 and Python with Java years experience.,0
Knows AI React AI Node Java Java Docker with no real experience,1
Fresher but expert in ML SQL Java AWS AWS,1
Software Engineer with 2 years experience in Node and Python. Worked on real-world projects and APIs.,0
Backend developer with 2 years experience using React and databases like React.,0
Backend developer with 1 years experience using Node and databases like AWS.,0
Knows ML Node React Docker Cloud AI Node with no real experience,1
Software Engineer with 4 years experience in Java and AI. Worked on real-world projects and APIs.,0
Fresher but expert in AI React Java AI ML,1
Software Engineer with 3 years experience in Docker and Node. Worked on real-world projects and APIs.,0
Expert in ML SQL Java SQL Python with 1 month experience,1
Knows Cloud Docker React Java AI Cloud Docker with no real experience,1
Fresher but expert in ML AI Cloud Cloud Node,1
Developed applications using 3 and Cloud for AI years with strong problem solving.,0
Backend developer with 1 years experience using Node and databases like AWS.,0
Developed applications using 5 and Docker for Java years with strong problem solving.,0
Software Engineer with 2 years experience in Cloud and Java. Worked on real-world projects and APIs.,0
Worked on machine learning projects using 4 and Python with SQL years experience.,0
Developed applications using 3 and React for React years with strong problem solving.,0
Software Engineer with 5 years experience in Python and AI. Worked on real-world projects and APIs.,0
Software Engineer with 4 years experience in AWS and Java. Worked on real-world projects and APIs.,0
Knows AI Docker Docker Python Cloud SQL Cloud with no real experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Expert in React Python Node ML Python with 1 month experience,1
Frontend developer skilled in 2 and AI with AWS years of experience.,0
Expert in AWS React ML Node Python with 1 month experience,1
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Fresher but expert in Cloud SQL Python Node AWS,1
Expert in AWS ML Docker React AI with 1 month experience,1
Developed applications using 2 and React for Node years with strong problem solving.,0
Worked at Google Microsoft Amazon simultaneously for 1 year,1
Software Engineer with 4 years experience in Java and ML. Worked on real-world projects and APIs.,0
Backend developer with 4 years experience using Docker and databases like Cloud.,0
Developed applications using 5 and SQL for React years with strong problem solving.,0
Fresher but expert in Docker React React Docker AI,1
Expert in SQL SQL Cloud AWS Node with 1 month experience,1
Expert in ML ML AWS SQL Java with 1 month experience,1
Knows Cloud Node Docker React Python Docker Python with no real experience,1
Expert in ML AWS AI Cloud ML with 1 month experience,1
Backend developer with 2 years experience using Java and databases like AWS.,0
Backend developer with 2 years experience using AWS and databases like React.,0
Software Engineer with 5 years experience in AWS and React. Worked on real-world projects and APIs.,0
